frame,face_id,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y
14285,0,476.133,0.98,1,0.675598,0.103045,-0.730034,0.578619,0.108726,-0.808318,0.684,0.137
14286,0,476.167,0.98,1,0.670157,0.095298,-0.736076,0.568727,0.101037,-0.816297,0.674,0.126
14287,0,476.200,0.98,1,0.669978,0.084510,-0.737555,0.567348,0.091160,-0.818417,0.672,0.112
14288,0,476.233,0.93,1,0.662892,0.078940,-0.744542,0.556755,0.086461,-0.826164,0.660,0.105
14289,0,476.267,0.98,1,0.651660,0.072981,-0.754992,0.540750,0.079799,-0.837390,0.643,0.096
14290,0,476.300,0.98,1,0.626261,0.077661,-0.775736,0.518638,0.081628,-0.851089,0.613,0.098
14291,0,476.333,0.93,1,0.618091,0.084585,-0.781543,0.511505,0.089198,-0.854638,0.604,0.106
14292,0,476.367,0.93,1,0.616039,0.086764,-0.782923,0.503232,0.093073,-0.859125,0.598,0.109
14293,0,476.400,0.98,1,0.611599,0.083233,-0.786777,0.496653,0.089048,-0.863369,0.591,0.104
14294,0,476.433,0.98,1,0.601664,0.080988,-0.794632,0.488776,0.085728,-0.868187,0.580,0.100
14295,0,476.467,0.98,1,0.602210,0.081764,-0.794139,0.489541,0.086506,-0.867679,0.581,0.101
14296,0,476.500,0.98,1,0.608351,0.082213,-0.789398,0.497964,0.086540,-0.862869,0.590,0.102
14297,0,476.533,0.98,1,0.608936,0.084728,-0.788681,0.499361,0.089187,-0.861791,0.591,0.105
14298,0,476.567,0.98,1,0.620642,0.085565,-0.779411,0.511615,0.089929,-0.854496,0.606,0.107
14299,0,476.600,0.98,1,0.628837,0.099827,-0.771102,0.519673,0.104282,-0.847977,0.617,0.125
14300,0,476.633,0.98,1,0.640286,0.113428,-0.759715,0.533661,0.116559,-0.837628,0.634,0.143
14301,0,476.667,0.98,1,0.666590,0.101511,-0.738480,0.560684,0.099044,-0.822085,0.666,0.128
14302,0,476.700,0.88,1,0.678887,0.087675,-0.728989,0.583621,0.085028,-0.807562,0.688,0.112
14303,0,476.733,0.03,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
14304,0,476.767,0.88,1,0.708109,0.129947,-0.694043,0.631169,0.124320,-0.765618,0.742,0.172
14305,0,476.800,0.98,1,0.830073,0.114510,-0.545771,0.778633,0.110372,-0.617696,0.945,0.191
14306,0,476.833,0.98,1,0.821254,0.127897,-0.556043,0.760116,0.134005,-0.635819,0.925,0.216
14307,0,476.867,0.98,1,0.803971,0.152511,-0.574779,0.737971,0.165187,-0.654303,0.898,0.253
14308,0,476.900,0.98,1,0.815158,0.126711,-0.565210,0.760764,0.138982,-0.633974,0.920,0.218
14309,0,476.933,0.98,1,0.824769,0.140392,-0.547765,0.774702,0.158464,-0.612149,0.943,0.252
14310,0,476.967,0.98,1,0.832207,0.132681,-0.538356,0.788741,0.152065,-0.595621,0.960,0.246
14311,0,477.000,0.98,1,0.839696,0.128494,-0.527636,0.790745,0.150519,-0.593352,0.968,0.244
14312,0,477.033,0.98,1,0.843011,0.120144,-0.524308,0.798589,0.147256,-0.583586,0.977,0.237
14313,0,477.067,0.98,1,0.848378,0.111873,-0.517436,0.798651,0.142100,-0.584777,0.981,0.226
14314,0,477.100,0.98,1,0.849962,0.111352,-0.514942,0.803504,0.147071,-0.576847,0.987,0.232
14315,0,477.133,0.03,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
14316,0,477.167,0.03,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
14317,0,477.200,0.03,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
14318,0,477.233,0.98,1,0.855810,0.088816,-0.509609,0.830446,0.137425,-0.539883,1.014,0.212
14319,0,477.267,0.98,1,0.856630,0.073418,-0.510681,0.838512,0.122155,-0.531013,1.020,0.186
14320,0,477.300,0.98,1,0.851830,0.053084,-0.521122,0.850109,0.097592,-0.517485,1.023,0.144
14321,0,477.333,0.98,1,0.778111,0.155975,-0.608452,0.775785,0.201848,-0.597843,0.911,0.288
14322,0,477.367,0.98,1,0.854824,0.058464,-0.515614,0.853594,0.103574,-0.510539,1.030,0.157
14323,0,477.400,0.98,1,0.860346,0.036286,-0.508417,0.860187,0.080989,-0.503508,1.039,0.115
14324,0,477.433,0.98,1,0.225686,0.015759,-0.974073,0.227802,0.057335,-0.972018,0.229,0.038
14325,0,477.467,0.98,1,0.860442,0.031372,-0.508582,0.854631,0.079533,-0.513109,1.034,0.108
14326,0,477.500,0.98,1,0.862988,0.036972,-0.503870,0.852242,0.088703,-0.515573,1.035,0.123
14327,0,477.533,0.98,1,0.860727,0.043908,-0.507170,0.848340,0.098003,-0.520303,1.030,0.137
14328,0,477.567,0.98,1,0.857875,0.056846,-0.510705,0.846595,0.111122,-0.520508,1.027,0.161
14329,0,477.600,0.98,1,0.855012,0.057503,-0.515411,0.846049,0.109460,-0.521747,1.023,0.160
14330,0,477.633,0.98,1,0.857725,0.053100,-0.511359,0.845024,0.101446,-0.525018,1.024,0.148
14331,0,477.667,0.98,1,0.860424,0.045123,-0.507577,0.843094,0.090319,-0.530127,1.024,0.130
14332,0,477.700,0.98,1,0.860371,0.035366,-0.508441,0.837134,0.080674,-0.541017,1.017,0.110
14333,0,477.733,0.98,1,0.853436,0.023102,-0.520685,0.832632,0.068099,-0.549624,1.005,0.085
14334,0,477.767,0.98,1,0.855984,0.014044,-0.516811,0.832736,0.062746,-0.550104,1.007,0.072
14335,0,477.800,0.98,1,0.853100,0.006003,-0.521712,0.826593,0.059868,-0.559606,0.999,0.061
14336,0,477.833,0.98,1,0.851891,-0.006414,-0.523680,0.820712,0.054283,-0.568757,0.992,0.044
14337,0,477.867,0.98,1,0.849103,-0.008754,-0.528154,0.821051,0.052710,-0.568416,0.990,0.040
14338,0,477.900,0.03,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
14339,0,477.933,0.03,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
14340,0,477.967,0.88,1,0.713440,0.058113,-0.698303,0.634250,0.070240,-0.769930,0.743,0.087
14341,0,478.000,0.88,1,0.711105,0.104610,-0.695260,0.630999,0.117727,-0.766799,0.743,0.151
14342,0,478.033,0.88,1,0.693762,0.140249,-0.706417,0.602825,0.165700,-0.780477,0.717,0.203
14343,0,478.067,0.88,1,0.688144,0.166513,-0.706209,0.580153,0.204175,-0.788502,0.704,0.243
14344,0,478.100,0.88,1,0.685569,0.171196,-0.707593,0.568766,0.216432,-0.793513,0.696,0.253
14345,0,478.133,0.77,1,0.688265,0.174558,-0.704145,0.563894,0.223962,-0.794899,0.696,0.260
14346,0,478.167,0.77,1,0.693587,0.168257,-0.700447,0.570114,0.216982,-0.792394,0.702,0.253
14347,0,478.200,0.98,1,0.622938,0.045140,-0.780967,0.512875,0.062608,-0.856177,0.607,0.066
14348,0,478.233,0.98,1,0.605349,0.051807,-0.794272,0.499498,0.067133,-0.863710,0.588,0.072
14349,0,478.267,0.98,1,0.589631,0.067290,-0.804864,0.484393,0.083801,-0.870828,0.570,0.090
14350,0,478.300,0.98,1,0.564880,0.076228,-0.821645,0.463262,0.091531,-0.881482,0.543,0.098
14351,0,478.333,0.98,1,0.567998,0.069517,-0.820089,0.460734,0.087261,-0.883238,0.543,0.092
14352,0,478.367,0.98,1,0.568245,0.059056,-0.820738,0.460001,0.077852,-0.884499,0.543,0.080
14353,0,478.400,0.98,1,0.552787,0.064815,-0.830798,0.442405,0.083279,-0.892940,0.524,0.086
14354,0,478.433,0.98,1,0.545455,0.062263,-0.835824,0.432075,0.081003,-0.898193,0.513,0.082
14355,0,478.467,0.98,1,0.543845,0.062663,-0.836843,0.430116,0.081386,-0.899098,0.511,0.083
14356,0,478.500,0.98,1,0.542377,0.060788,-0.837933,0.428854,0.079432,-0.899875,0.510,0.081
14357,0,478.533,0.98,1,0.547758,0.062406,-0.834306,0.430757,0.081520,-0.898779,0.514,0.083
14358,0,478.567,0.98,1,0.543366,0.065246,-0.836957,0.428239,0.083418,-0.899807,0.510,0.085
14359,0,478.600,0.98,1,0.539399,0.065727,-0.839481,0.423596,0.083127,-0.902029,0.505,0.085
14360,0,478.633,0.98,1,0.541006,0.070914,-0.838024,0.425087,0.088238,-0.900841,0.507,0.091
14361,0,478.667,0.98,1,0.542490,0.066668,-0.837412,0.428527,0.082210,-0.899781,0.510,0.085
14362,0,478.700,0.98,1,0.546024,0.069952,-0.834844,0.430349,0.085373,-0.898616,0.513,0.089
14363,0,478.733,0.98,1,0.542712,0.070463,-0.836958,0.428018,0.084153,-0.899844,0.510,0.089
14364,0,478.767,0.98,1,0.538700,0.067949,-0.839753,0.422725,0.080853,-0.902644,0.504,0.085
14365,0,478.800,0.98,1,0.543623,0.068041,-0.836567,0.425247,0.081953,-0.901359,0.509,0.086
14366,0,478.833,0.98,1,0.540186,0.069349,-0.838684,0.422756,0.082728,-0.902460,0.505,0.087
14367,0,478.867,0.98,1,0.542230,0.071881,-0.837150,0.427586,0.084945,-0.899975,0.509,0.090
14368,0,478.900,0.98,1,0.545426,0.068466,-0.835358,0.430252,0.082199,-0.898958,0.512,0.087
14369,0,478.933,0.98,1,0.550606,0.066655,-0.832100,0.435739,0.080480,-0.896468,0.519,0.085
14370,0,478.967,0.98,1,0.554705,0.072856,-0.828851,0.440067,0.086153,-0.893822,0.524,0.092
14371,0,479.000,0.98,1,0.568045,0.073199,-0.819736,0.455607,0.085121,-0.886102,0.540,0.093
14372,0,479.033,0.98,1,0.573916,0.071746,-0.815765,0.463635,0.083338,-0.882098,0.549,0.091
14373,0,479.067,0.98,1,0.580201,0.073152,-0.811181,0.469689,0.084477,-0.878781,0.556,0.093
14374,0,479.100,0.98,1,0.589459,0.068192,-0.804915,0.479682,0.079070,-0.873872,0.567,0.087
14375,0,479.133,0.98,1,0.597596,0.065387,-0.799127,0.488647,0.076512,-0.869120,0.577,0.085
14376,0,479.167,0.98,1,0.605625,0.061392,-0.793378,0.498097,0.072306,-0.864102,0.587,0.080
14377,0,479.200,0.98,1,0.607140,0.058683,-0.792425,0.496865,0.069178,-0.865066,0.588,0.077
14378,0,479.233,0.98,1,0.604908,0.055507,-0.794358,0.496721,0.065578,-0.865429,0.586,0.073
14379,0,479.267,0.98,1,0.606893,0.053665,-0.792970,0.499243,0.064100,-0.864088,0.589,0.071
14380,0,479.300,0.98,1,0.607347,0.054553,-0.792561,0.500153,0.064732,-0.863514,0.589,0.072
14381,0,479.333,0.98,1,0.602485,0.051504,-0.796467,0.493805,0.060927,-0.867435,0.583,0.067
14382,0,479.367,0.98,1,0.603972,0.051695,-0.795327,0.494170,0.061508,-0.867187,0.584,0.068
14383,0,479.400,0.98,1,0.605120,0.050427,-0.794535,0.497519,0.061138,-0.865296,0.586,0.067
14384,0,479.433,0.98,1,0.612651,0.049272,-0.788817,0.501663,0.062098,-0.862832,0.594,0.067
14385,0,479.467,0.98,1,0.610296,0.041511,-0.791085,0.498822,0.054658,-0.864979,0.590,0.058
14386,0,479.500,0.98,1,0.613661,0.038537,-0.788629,0.500565,0.053879,-0.864021,0.593,0.056
14387,0,479.533,0.98,1,0.612987,0.032567,-0.789421,0.504069,0.046532,-0.862409,0.595,0.048
14388,0,479.567,0.98,1,0.613029,0.027784,-0.789572,0.500939,0.042048,-0.864461,0.593,0.042
14389,0,479.600,0.98,1,0.607790,0.017657,-0.793902,0.497768,0.031750,-0.866729,0.587,0.030
14390,0,479.633,0.98,1,0.602413,0.011658,-0.798100,0.490100,0.025658,-0.871289,0.579,0.022
14391,0,479.667,0.98,1,0.608740,0.003646,-0.793362,0.497680,0.015919,-0.867214,0.588,0.012
14392,0,479.700,0.98,1,0.613244,-0.000550,-0.789894,0.500559,0.012291,-0.865615,0.592,0.007
14393,0,479.733,0.98,1,0.612913,-0.006379,-0.790125,0.500414,0.004989,-0.865772,0.592,-0.001
14394,0,479.767,0.98,1,0.607584,-0.006660,-0.794228,0.499267,0.003225,-0.866442,0.588,-0.002
14395,0,479.800,0.98,1,0.616376,-0.000793,-0.787452,0.503413,0.008495,-0.864004,0.596,0.005
14396,0,479.833,0.98,1,0.621443,0.005786,-0.783438,0.512463,0.009177,-0.858660,0.604,0.009
14397,0,479.867,0.88,1,0.606191,0.025582,-0.794907,0.498071,0.019502,-0.866917,0.586,0.027
14398,0,479.900,0.88,1,0.641402,-0.009485,-0.767146,0.528937,-0.011848,-0.848578,0.627,-0.013
14399,0,479.933,0.88,1,0.649950,-0.021192,-0.759681,0.544518,-0.029395,-0.838234,0.642,-0.032
14400,0,479.967,0.88,1,0.664163,-0.020880,-0.747296,0.558515,-0.035251,-0.828745,0.660,-0.036
14401,0,480.000,0.88,1,0.673749,-0.015990,-0.738787,0.574288,-0.036095,-0.817857,0.676,-0.033
14402,0,480.033,0.88,1,0.680922,-0.017987,-0.732135,0.580598,-0.037897,-0.813308,0.685,-0.036
14403,0,480.067,0.88,1,0.693199,0.008431,-0.720697,0.600198,-0.016069,-0.799690,0.705,-0.005
14404,0,480.100,0.88,1,0.693930,0.028363,-0.719484,0.610954,0.001327,-0.791665,0.712,0.020
14405,0,480.133,0.88,1,0.690331,0.037074,-0.722543,0.609724,0.010541,-0.792544,0.709,0.031
14406,0,480.167,0.88,1,0.696250,0.031296,-0.717117,0.615833,0.007006,-0.787846,0.717,0.025
14407,0,480.200,0.88,1,0.704158,0.027657,-0.709505,0.617312,0.008379,-0.786674,0.723,0.024
14408,0,480.233,0.88,1,0.700905,0.011992,-0.713154,0.606712,-0.003204,-0.794916,0.714,0.006
14409,0,480.267,0.88,1,0.691824,0.021120,-0.721757,0.600884,0.006705,-0.799308,0.704,0.018
14410,0,480.300,0.88,1,0.683453,0.035035,-0.729153,0.593982,0.020739,-0.804211,0.695,0.036
14411,0,480.333,0.88,1,0.693745,0.045346,-0.718792,0.601285,0.035000,-0.798268,0.707,0.053
14412,0,480.367,0.88,1,0.696531,0.046822,-0.715997,0.601986,0.040181,-0.797495,0.709,0.057
14413,0,480.400,0.88,1,0.684960,0.067675,-0.725431,0.583614,0.067314,-0.809236,0.691,0.088
14414,0,480.433,0.88,1,0.696381,0.051070,-0.715853,0.599934,0.045196,-0.798772,0.708,0.063
14415,0,480.467,0.88,1,0.711256,0.065595,-0.699866,0.629714,0.056417,-0.774776,0.738,0.083
14416,0,480.500,0.88,1,0.716349,0.091309,-0.691741,0.645770,0.081045,-0.759218,0.754,0.118
14417,0,480.533,0.88,1,0.712929,0.096613,-0.694549,0.639213,0.087326,-0.764055,0.748,0.125
14418,0,480.567,0.88,1,0.704021,0.101707,-0.702859,0.622932,0.095946,-0.776370,0.731,0.133
14419,0,480.600,0.88,1,0.698802,0.103238,-0.707827,0.614051,0.100541,-0.782836,0.722,0.136
14420,0,480.633,0.88,1,0.700621,0.054687,-0.711435,0.606624,0.057802,-0.792885,0.715,0.075
14421,0,480.667,0.88,1,0.696284,0.067694,-0.714567,0.601753,0.070952,-0.795524,0.710,0.092
14422,0,480.700,0.03,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
14423,0,480.733,0.68,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
14424,0,480.767,0.68,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
14425,0,480.800,0.68,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
14426,0,480.833,0.68,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
14427,0,480.867,0.68,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
14428,0,480.900,0.98,1,0.871489,0.049837,-0.487875,0.844051,0.053563,-0.533581,1.034,0.101
14429,0,480.933,0.98,1,0.869454,0.036678,-0.492650,0.845678,0.037649,-0.532364,1.032,0.072
14430,0,480.967,0.98,1,0.868103,0.026925,-0.495654,0.841624,0.021515,-0.539635,1.026,0.047
14431,0,481.000,0.98,1,0.869456,0.022775,-0.493486,0.837186,0.016830,-0.546660,1.023,0.038
14432,0,481.033,0.98,1,0.868905,0.010650,-0.494864,0.833858,0.002905,-0.551971,1.020,0.013
14433,0,481.067,0.98,1,0.848709,-0.000914,-0.528859,0.803101,-0.008211,-0.595786,0.973,-0.008
14434,0,481.100,0.68,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
14435,0,481.133,0.68,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
14436,0,481.167,0.68,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
14437,0,481.200,0.68,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
14438,0,481.233,0.68,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
14439,0,481.267,0.68,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
14440,0,481.300,0.82,1,0.671753,0.162671,-0.722693,0.579768,0.171298,-0.796571,0.689,0.216
14441,0,481.333,0.28,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
14442,0,481.367,0.88,1,0.673572,0.173041,-0.718580,0.580762,0.179176,-0.794110,0.692,0.229
14443,0,481.400,0.28,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
14444,0,481.433,0.88,1,0.672469,0.174244,-0.719322,0.580150,0.177246,-0.794991,0.691,0.228
14445,0,481.467,0.88,1,0.681123,0.166541,-0.712976,0.605868,0.161395,-0.779022,0.712,0.216
14446,0,481.500,0.88,1,0.702509,0.150980,-0.695475,0.635219,0.141690,-0.759223,0.744,0.199
14447,0,481.533,0.88,1,0.726737,0.143586,-0.671741,0.664001,0.129184,-0.736488,0.779,0.191
14448,0,481.567,0.88,1,0.739310,0.139694,-0.658716,0.675116,0.123238,-0.727345,0.796,0.187
14449,0,481.600,0.88,1,0.744972,0.130216,-0.654264,0.680292,0.113391,-0.724117,0.802,0.175
14450,0,481.633,0.88,1,0.745293,0.120707,-0.655719,0.678216,0.104303,-0.727423,0.800,0.161
14451,0,481.667,0.88,1,0.745970,0.114551,-0.656054,0.671144,0.099476,-0.734622,0.795,0.153
14452,0,481.700,0.88,1,0.736302,0.110390,-0.667588,0.656372,0.096752,-0.748208,0.777,0.145
14453,0,481.733,0.88,1,0.726153,0.112869,-0.678205,0.646089,0.099998,-0.756684,0.763,0.147
14454,0,481.767,0.88,1,0.721849,0.116574,-0.682162,0.641613,0.104902,-0.759822,0.757,0.152
14455,0,481.800,0.88,1,0.719987,0.122610,-0.683070,0.640925,0.112237,-0.759354,0.756,0.161
14456,0,481.833,0.88,1,0.718302,0.125235,-0.684367,0.635680,0.115412,-0.763276,0.752,0.165
14457,0,481.867,0.88,1,0.717150,0.121989,-0.686159,0.635008,0.111612,-0.764400,0.750,0.160
14458,0,481.900,0.88,1,0.718270,0.121035,-0.685156,0.634323,0.111773,-0.764945,0.751,0.159
14459,0,481.933,0.88,1,0.718383,0.123181,-0.684654,0.634602,0.113222,-0.764500,0.751,0.162
14460,0,481.967,0.88,1,0.711219,0.126007,-0.691585,0.631159,0.115492,-0.767007,0.744,0.164
14461,0,482.000,0.88,1,0.715619,0.121177,-0.687899,0.628419,0.109896,-0.770073,0.745,0.157
14462,0,482.033,0.88,1,0.711573,0.116737,-0.692847,0.624546,0.105576,-0.773819,0.739,0.150
14463,0,482.067,0.88,1,0.714480,0.112073,-0.690622,0.628448,0.099708,-0.771435,0.743,0.144
14464,0,482.100,0.77,1,0.721034,0.104073,-0.685040,0.635963,0.091229,-0.766308,0.752,0.134
14465,0,482.133,0.88,1,0.725826,0.095716,-0.681186,0.640553,0.082240,-0.763497,0.758,0.123
14466,0,482.167,0.88,1,0.714034,0.048499,-0.698429,0.619092,0.044072,-0.784081,0.732,0.062
14467,0,482.200,0.88,1,0.724488,0.045674,-0.687773,0.641735,0.032928,-0.766219,0.754,0.054
14468,0,482.233,0.88,1,0.732375,0.042096,-0.679599,0.647449,0.030799,-0.761486,0.764,0.051
14469,0,482.267,0.88,1,0.741029,0.038882,-0.670346,0.661112,0.028972,-0.749727,0.779,0.048
14470,0,482.300,0.88,1,0.740616,0.041246,-0.670662,0.658228,0.036166,-0.751949,0.777,0.054
14471,0,482.333,0.77,1,0.749835,0.042129,-0.660283,0.670424,0.040795,-0.740856,0.792,0.059
14472,0,482.367,0.88,1,0.753314,0.040793,-0.656395,0.672682,0.044511,-0.738592,0.796,0.061
14473,0,482.400,0.77,1,0.754076,0.053345,-0.654617,0.678535,0.058823,-0.732209,0.802,0.081
14474,0,482.433,0.77,1,0.751594,0.088707,-0.653634,0.667259,0.100105,-0.738068,0.795,0.135
14475,0,482.467,0.98,1,0.760684,0.115994,-0.638674,0.682185,0.128177,-0.719858,0.815,0.178
14476,0,482.500,0.98,1,0.764311,0.138707,-0.629753,0.690333,0.150469,-0.707672,0.827,0.213
14477,0,482.533,0.98,1,0.768656,0.165061,-0.618000,0.698244,0.177102,-0.693606,0.841,0.255
14478,0,482.567,0.98,1,0.760473,0.187485,-0.621716,0.696606,0.200247,-0.688942,0.838,0.288
14479,0,482.600,0.98,1,0.753914,0.197296,-0.626648,0.690470,0.209501,-0.692359,0.831,0.299
14480,0,482.633,0.98,1,0.758085,0.206399,-0.618633,0.694347,0.217098,-0.686113,0.839,0.314
14481,0,482.667,0.98,1,0.754903,0.203190,-0.623566,0.692760,0.212940,-0.689014,0.834,0.307
14482,0,482.700,0.98,1,0.756749,0.202401,-0.621582,0.692166,0.211006,-0.690205,0.835,0.305
14483,0,482.733,0.98,1,0.755510,0.207068,-0.621553,0.691685,0.215530,-0.689288,0.835,0.312
14484,0,482.767,0.98,1,0.751744,0.201823,-0.627813,0.683966,0.207870,-0.699272,0.825,0.299
14485,0,482.800,0.98,1,0.746565,0.197026,-0.635470,0.683138,0.204370,-0.701110,0.819,0.292
14486,0,482.833,0.98,1,0.747568,0.192596,-0.635648,0.680117,0.199943,-0.705311,0.817,0.285
14487,0,482.867,0.98,1,0.750458,0.189783,-0.633083,0.680454,0.195967,-0.706101,0.818,0.280
14488,0,482.900,0.98,1,0.752102,0.187259,-0.631883,0.682994,0.193547,-0.704314,0.821,0.278
14489,0,482.933,0.98,1,0.753304,0.174782,-0.634022,0.686941,0.180930,-0.703830,0.822,0.260
14490,0,482.967,0.98,1,0.760773,0.170781,-0.626146,0.692855,0.176884,-0.699045,0.832,0.257
14491,0,483.000,0.98,1,0.762509,0.168753,-0.624581,0.692207,0.176154,-0.699871,0.832,0.255
14492,0,483.033,0.98,1,0.760892,0.153571,-0.630443,0.690422,0.161759,-0.705090,0.827,0.232
14493,0,483.067,0.98,1,0.769462,0.159042,-0.618574,0.695617,0.170466,-0.697895,0.839,0.245
14494,0,483.100,0.88,1,0.768441,0.160559,-0.619451,0.699838,0.172653,-0.693121,0.841,0.249
14495,0,483.133,0.88,1,0.772728,0.153387,-0.615925,0.700305,0.165729,-0.694339,0.844,0.239
14496,0,483.167,0.88,1,0.769506,0.132101,-0.624827,0.698230,0.143980,-0.701245,0.836,0.205
14497,0,483.200,0.98,1,0.766354,0.131663,-0.628781,0.692127,0.144474,-0.707168,0.829,0.204
14498,0,483.233,0.03,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
14499,0,483.267,0.03,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
14500,0,483.300,0.98,1,0.733019,0.209704,-0.647076,0.662697,0.209963,-0.718852,0.796,0.298
14501,0,483.333,0.38,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
14502,0,483.367,0.47,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
14503,0,483.400,0.98,1,0.704262,0.262864,-0.659483,0.622647,0.261789,-0.737412,0.760,0.359
14504,0,483.433,0.98,1,0.696892,0.263168,-0.667147,0.614731,0.263036,-0.743585,0.749,0.357
14505,0,483.467,0.98,1,0.690707,0.260003,-0.674776,0.609267,0.264263,-0.747635,0.740,0.353
14506,0,483.500,0.98,1,0.694279,0.258252,-0.671776,0.608665,0.265722,-0.747608,0.743,0.354
14507,0,483.533,0.43,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
14508,0,483.567,0.73,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
14509,0,483.600,0.47,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
14510,0,483.633,0.03,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
14511,0,483.667,0.38,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
14512,0,483.700,0.88,1,0.720736,0.265494,-0.640354,0.649813,0.277243,-0.707728,0.794,0.383
14513,0,483.733,0.88,1,0.717301,0.253366,-0.649065,0.641467,0.264124,-0.720249,0.782,0.361
14514,0,483.767,0.98,1,0.709477,0.243189,-0.661439,0.629265,0.255452,-0.734010,0.765,0.343
14515,0,483.800,0.98,1,0.708484,0.242393,-0.662794,0.626324,0.255369,-0.736549,0.762,0.342
14516,0,483.833,0.98,1,0.700683,0.240995,-0.671540,0.622961,0.257369,-0.738702,0.754,0.340
14517,0,483.867,0.98,1,0.708231,0.238173,-0.664592,0.628318,0.252729,-0.735761,0.762,0.337
14518,0,483.900,0.98,1,0.714379,0.242023,-0.656572,0.639358,0.253687,-0.725854,0.775,0.344
14519,0,483.933,0.98,1,0.715442,0.237823,-0.656949,0.643834,0.250209,-0.723100,0.778,0.340
14520,0,483.967,0.98,1,0.718673,0.232662,-0.655270,0.645727,0.243934,-0.723555,0.780,0.333
14521,0,484.000,0.98,1,0.718897,0.229362,-0.656186,0.642544,0.244713,-0.726122,0.778,0.330
14522,0,484.033,0.88,1,0.712085,0.222272,-0.665981,0.636973,0.238887,-0.732938,0.767,0.318
14523,0,484.067,0.98,1,0.714677,0.220134,-0.663911,0.640034,0.235169,-0.731473,0.771,0.315
14524,0,484.100,0.98,1,0.714910,0.214884,-0.665378,0.635268,0.228422,-0.737739,0.766,0.306
14525,0,484.133,0.98,1,0.709379,0.217589,-0.670400,0.637209,0.232701,-0.734721,0.764,0.310
14526,0,484.167,0.98,1,0.709323,0.220842,-0.669395,0.632875,0.235315,-0.737629,0.762,0.314
14527,0,484.200,0.98,1,0.708017,0.233533,-0.666464,0.630936,0.249109,-0.734755,0.763,0.332
14528,0,484.233,0.98,1,0.704564,0.243871,-0.666421,0.626317,0.259212,-0.735211,0.760,0.345
14529,0,484.267,0.88,1,0.701956,0.258356,-0.663710,0.628625,0.278194,-0.726250,0.764,0.368
14530,0,484.300,0.88,1,0.710792,0.276974,-0.646575,0.633055,0.293068,-0.716486,0.778,0.396
14531,0,484.333,0.98,1,0.711037,0.273962,-0.647589,0.636825,0.287392,-0.715444,0.780,0.391
14532,0,484.367,0.98,1,0.709492,0.273410,-0.649513,0.637040,0.284195,-0.716528,0.778,0.388
14533,0,484.400,0.98,1,0.710408,0.269165,-0.650285,0.639885,0.281064,-0.715227,0.780,0.383
14534,0,484.433,0.98,1,0.718225,0.268955,-0.641728,0.647071,0.279422,-0.709382,0.791,0.386
14535,0,484.467,0.98,1,0.718831,0.262588,-0.643685,0.647091,0.272880,-0.711906,0.789,0.376
14536,0,484.500,0.03,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
14537,0,484.533,0.57,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
